CustomerID,Recency,Frequency,Monetary,R_Rank,R_Score,F_Rank,F_Score,M_Rank,M_Score,RFM_Score,Customer_Segment
17752,359,1,80.64,98.0,1,1342.0,2,101.0,1,121,05 - At Risk (Berisiko Hilang)
17754,1,5,1772.26,4335.0,5,3447.0,4,3316.0,4,544,01 - Champions (Terbaik)
17757,1,30,5605.29,4336.0,5,4296.0,5,4107.0,5,555,01 - Champions (Terbaik)
17758,19,8,3456.7000000000003,3210.0,4,3872.0,5,3869.0,5,455,01 - Champions (Terbaik)
17759,17,3,834.99,3334.0,4,2792.0,4,2458.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17760,22,2,287.59,3089.0,4,2259.0,3,989.0,2,432,06 - Lost/Others (Hilang/Lainnya)
17761,33,1,712.78,2606.0,4,1343.0,2,2261.0,3,423,06 - Lost/Others (Hilang/Lainnya)
17763,263,1,15.0,436.0,1,1344.0,2,8.0,1,121,05 - At Risk (Berisiko Hilang)
17764,51,2,818.8199999999999,2177.0,3,2260.0,3,2439.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17765,159,3,371.88,984.0,2,2793.0,4,1374.0,2,242,06 - Lost/Others (Hilang/Lainnya)
17767,15,1,271.2,3448.0,4,1345.0,2,941.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17768,8,3,2273.1800000000003,3826.0,5,2794.0,4,3559.0,5,545,01 - Champions (Terbaik)
17769,13,10,3997.98,3484.0,5,3994.0,5,3964.0,5,555,01 - Champions (Terbaik)
17770,199,5,1143.27,755.0,1,3448.0,4,2852.0,4,144,06 - Lost/Others (Hilang/Lainnya)
17771,57,2,245.81,2051.0,3,2261.0,3,849.0,1,331,06 - Lost/Others (Hilang/Lainnya)
17772,11,2,182.77,3612.0,5,2262.0,3,571.0,1,531,06 - Lost/Others (Hilang/Lainnya)
17774,97,4,1225.41,1385.0,2,3201.0,4,2913.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17775,255,1,56.4,478.0,1,1346.0,2,50.0,1,121,05 - At Risk (Berisiko Hilang)
17777,25,3,665.86,2919.0,4,2795.0,4,2154.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17779,21,3,658.57,3120.0,4,2796.0,4,2134.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17781,159,2,188.02,985.0,2,2263.0,3,592.0,1,231,06 - Lost/Others (Hilang/Lainnya)
17783,72,2,283.47,1731.0,2,2264.0,3,978.0,2,232,06 - Lost/Others (Hilang/Lainnya)
17785,53,1,131.94,2117.0,3,1347.0,2,311.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17786,85,2,278.74,1523.0,2,2265.0,3,961.0,2,232,06 - Lost/Others (Hilang/Lainnya)
17787,153,4,1865.19,1028.0,2,3202.0,4,3377.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17788,74,2,1117.9,1689.0,2,2266.0,3,2816.0,4,234,04 - Need Attention (Butuh Perhatian)
17789,281,1,225.9,347.0,1,1348.0,2,773.0,1,121,05 - At Risk (Berisiko Hilang)
17790,27,14,1965.55,2827.0,4,4145.0,5,3423.0,4,454,02 - Loyal Customers (Setia)
17791,30,1,106.1,2727.0,4,1349.0,2,182.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17793,25,1,323.04,2920.0,4,1350.0,2,1175.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17795,180,2,350.39,865.0,1,2267.0,3,1294.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17796,40,4,697.9,2417.0,3,3203.0,4,2224.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17797,22,3,780.43,3090.0,4,2797.0,4,2374.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17799,22,10,3055.93,3091.0,4,3995.0,5,3792.0,5,455,01 - Champions (Terbaik)
17800,37,9,1199.01,2494.0,3,3945.0,5,2895.0,4,354,06 - Lost/Others (Hilang/Lainnya)
17802,82,3,1285.04,1548.0,2,2798.0,4,2969.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17805,74,1,512.31,1690.0,2,1351.0,2,1793.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17806,11,1,546.04,3613.0,5,1352.0,2,1866.0,3,523,06 - Lost/Others (Hilang/Lainnya)
17809,16,12,5411.91,3396.0,4,4092.0,5,4094.0,5,455,01 - Champions (Terbaik)
17811,4,39,7837.7300000000005,4059.0,5,4314.0,5,4197.0,5,555,01 - Champions (Terbaik)
17812,13,4,732.16,3485.0,5,3204.0,4,2295.0,3,543,02 - Loyal Customers (Setia)
17813,14,5,1770.8799999999999,3470.0,4,3449.0,4,3313.0,4,444,02 - Loyal Customers (Setia)
17816,37,4,36.56,2495.0,3,3205.0,4,23.0,1,341,06 - Lost/Others (Hilang/Lainnya)
17817,4,3,387.68,4060.0,5,2799.0,4,1439.0,2,542,06 - Lost/Others (Hilang/Lainnya)
17819,72,7,3704.87,1732.0,2,3775.0,5,3913.0,5,255,06 - Lost/Others (Hilang/Lainnya)
17824,51,1,298.4,2178.0,3,1353.0,2,1030.0,2,322,04 - Need Attention (Butuh Perhatian)
17827,5,5,1995.46,3955.0,5,3450.0,4,3434.0,4,544,01 - Champions (Terbaik)
17828,23,4,1820.09,3027.0,4,3206.0,4,3344.0,4,444,02 - Loyal Customers (Setia)
17829,299,1,889.24,272.0,1,1354.0,2,2530.0,3,123,06 - Lost/Others (Hilang/Lainnya)
17830,2,3,398.7,4238.0,5,2800.0,4,1479.0,2,542,06 - Lost/Others (Hilang/Lainnya)
17831,33,1,35.400000000000006,2607.0,4,1355.0,2,21.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17832,50,1,155.37,2214.0,3,1356.0,2,428.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17835,3,3,350.64,4152.0,5,2801.0,4,1295.0,2,542,06 - Lost/Others (Hilang/Lainnya)
17836,47,1,110.21000000000001,2246.0,3,1357.0,2,198.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17837,42,8,1593.38,2367.0,3,3873.0,5,3208.0,4,354,06 - Lost/Others (Hilang/Lainnya)
17838,27,5,2779.3,2828.0,4,3451.0,4,3723.0,5,445,06 - Lost/Others (Hilang/Lainnya)
17839,42,1,338.8,2368.0,3,1358.0,2,1249.0,2,322,04 - Need Attention (Butuh Perhatian)
17841,2,124,40991.57,4239.0,5,4336.0,5,4316.0,5,555,01 - Champions (Terbaik)
17843,303,1,205.48,260.0,1,1359.0,2,676.0,1,121,05 - At Risk (Berisiko Hilang)
17844,107,1,51.559999999999995,1326.0,2,1360.0,2,41.0,1,221,05 - At Risk (Berisiko Hilang)
17846,85,1,2033.1,1524.0,2,1361.0,2,3454.0,4,224,06 - Lost/Others (Hilang/Lainnya)
17848,81,9,901.1999999999999,1563.0,2,3946.0,5,2548.0,3,253,06 - Lost/Others (Hilang/Lainnya)
17849,218,4,605.8000000000001,658.0,1,3207.0,4,2009.0,3,143,06 - Lost/Others (Hilang/Lainnya)
17850,372,34,5391.21,37.0,1,4307.0,5,4091.0,5,155,06 - Lost/Others (Hilang/Lainnya)
17852,12,2,114.34,3534.0,5,2268.0,3,237.0,1,531,06 - Lost/Others (Hilang/Lainnya)
17854,185,2,311.26,840.0,1,2269.0,3,1115.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17855,373,1,208.97,24.0,1,1362.0,2,695.0,1,121,05 - At Risk (Berisiko Hilang)
17856,2,4,1418.03,4240.0,5,3208.0,4,3083.0,4,544,01 - Champions (Terbaik)
17857,4,23,26879.04,4061.0,5,4264.0,5,4303.0,5,555,01 - Champions (Terbaik)
17858,6,12,5155.66,3895.0,5,4093.0,5,4078.0,5,555,01 - Champions (Terbaik)
17859,305,1,148.21,251.0,1,1363.0,2,386.0,1,121,05 - At Risk (Berisiko Hilang)
17860,369,1,252.8,47.0,1,1364.0,2,882.0,2,122,05 - At Risk (Berisiko Hilang)
17861,3,8,2100.8,4153.0,5,3874.0,5,3494.0,5,555,01 - Champions (Terbaik)
17862,324,1,330.9,168.0,1,1365.0,2,1214.0,2,122,05 - At Risk (Berisiko Hilang)
17863,59,6,3160.0,2001.0,3,3624.0,5,3816.0,5,355,02 - Loyal Customers (Setia)
17864,13,3,597.5,3486.0,5,2802.0,4,1977.0,3,543,02 - Loyal Customers (Setia)
17865,31,20,10526.32,2688.0,4,4241.0,5,4242.0,5,455,01 - Champions (Terbaik)
17866,143,1,329.65,1084.0,2,1366.0,2,1206.0,2,222,04 - Need Attention (Butuh Perhatian)
17867,30,6,1197.1000000000001,2728.0,4,3625.0,5,2890.0,4,454,02 - Loyal Customers (Setia)
17869,107,5,428.18,1327.0,2,3452.0,4,1577.0,2,242,06 - Lost/Others (Hilang/Lainnya)
17870,2,12,1894.35,4241.0,5,4094.0,5,3393.0,4,554,01 - Champions (Terbaik)
17871,205,1,155.9,726.0,1,1367.0,2,431.0,1,121,05 - At Risk (Berisiko Hilang)
17873,80,5,1859.16,1578.0,2,3453.0,4,3373.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17874,185,6,683.46,841.0,1,3626.0,5,2194.0,3,153,06 - Lost/Others (Hilang/Lainnya)
17877,170,1,237.61,934.0,2,1368.0,2,818.0,1,221,05 - At Risk (Berisiko Hilang)
17878,44,1,379.45,2325.0,3,1369.0,2,1399.0,2,322,04 - Need Attention (Butuh Perhatian)
17879,174,1,178.51999999999998,903.0,2,1370.0,2,549.0,1,221,05 - At Risk (Berisiko Hilang)
17880,365,1,458.92,76.0,1,1371.0,2,1657.0,2,122,05 - At Risk (Berisiko Hilang)
17881,304,1,133.35000000000002,254.0,1,1372.0,2,314.0,1,121,05 - At Risk (Berisiko Hilang)
17883,3,4,671.77,4154.0,5,3209.0,4,2165.0,3,543,02 - Loyal Customers (Setia)
17884,4,4,717.45,4062.0,5,3210.0,4,2271.0,3,543,02 - Loyal Customers (Setia)
17885,12,1,190.19,3535.0,5,1373.0,2,600.0,1,521,06 - Lost/Others (Hilang/Lainnya)
17886,32,3,899.61,2640.0,4,2803.0,4,2546.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17887,129,1,111.35,1168.0,2,1374.0,2,212.0,1,221,05 - At Risk (Berisiko Hilang)
17888,21,8,726.05,3121.0,4,3875.0,5,2285.0,3,453,02 - Loyal Customers (Setia)
17889,212,2,203.87,697.0,1,2270.0,3,667.0,1,131,06 - Lost/Others (Hilang/Lainnya)
17890,323,2,602.09,174.0,1,2271.0,3,1994.0,3,133,05 - At Risk (Berisiko Hilang)
17891,162,1,203.85999999999999,975.0,2,1375.0,2,665.0,1,221,05 - At Risk (Berisiko Hilang)
17892,56,3,244.1,2060.0,3,2804.0,4,844.0,1,341,06 - Lost/Others (Hilang/Lainnya)
17893,225,1,112.25,625.0,1,1376.0,2,217.0,1,121,05 - At Risk (Berisiko Hilang)
17894,72,8,1119.81,1733.0,2,3876.0,5,2821.0,4,254,06 - Lost/Others (Hilang/Lainnya)
17895,44,1,98.0,2326.0,3,1377.0,2,151.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17896,23,1,256.32,3028.0,4,1378.0,2,893.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17897,173,3,566.6,910.0,2,2805.0,4,1910.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17898,85,2,152.06,1525.0,2,2272.0,3,405.0,1,231,06 - Lost/Others (Hilang/Lainnya)
17899,159,1,155.8,986.0,2,1379.0,2,430.0,1,221,05 - At Risk (Berisiko Hilang)
17900,190,2,112.19999999999999,807.0,1,2273.0,3,216.0,1,131,06 - Lost/Others (Hilang/Lainnya)
17901,29,1,110.38,2782.0,4,1380.0,2,200.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17904,21,1,191.67,3122.0,4,1381.0,2,607.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17905,71,4,800.24,1768.0,3,3211.0,4,2407.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17906,247,1,72.9,518.0,1,1382.0,2,75.0,1,121,05 - At Risk (Berisiko Hilang)
17908,374,1,243.28,5.0,1,1383.0,2,836.0,1,121,05 - At Risk (Berisiko Hilang)
17911,9,1,366.23,3752.0,5,1384.0,2,1362.0,2,522,03 - New/Promising (Baru/Menjanjikan)
17912,310,5,311.01,232.0,1,3454.0,4,1112.0,2,142,06 - Lost/Others (Hilang/Lainnya)
17913,59,2,411.6,2002.0,3,2274.0,3,1519.0,2,332,06 - Lost/Others (Hilang/Lainnya)
17914,4,1,336.43,4063.0,5,1385.0,2,1242.0,2,522,03 - New/Promising (Baru/Menjanjikan)
17917,45,3,341.28,2300.0,3,2806.0,4,1257.0,2,342,06 - Lost/Others (Hilang/Lainnya)
17919,88,1,1304.04,1483.0,2,1386.0,2,2986.0,4,224,06 - Lost/Others (Hilang/Lainnya)
17920,4,17,4204.1,4064.0,5,4203.0,5,3995.0,5,555,01 - Champions (Terbaik)
17921,64,4,826.52,1906.0,3,3212.0,4,2448.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17923,282,1,207.50000000000003,338.0,1,1387.0,2,687.0,1,121,05 - At Risk (Berisiko Hilang)
17924,12,7,2962.5,3536.0,5,3776.0,5,3772.0,5,555,01 - Champions (Terbaik)
17925,373,1,244.08,25.0,1,1388.0,2,843.0,1,121,05 - At Risk (Berisiko Hilang)
17926,133,2,397.29,1143.0,2,2275.0,3,1475.0,2,232,06 - Lost/Others (Hilang/Lainnya)
17928,45,2,212.54,2301.0,3,2276.0,3,703.0,1,331,06 - Lost/Others (Hilang/Lainnya)
17929,11,4,843.0,3614.0,5,3213.0,4,2471.0,3,543,02 - Loyal Customers (Setia)
17930,36,5,1740.48,2530.0,3,3455.0,4,3297.0,4,344,02 - Loyal Customers (Setia)
17931,134,2,408.36,1139.0,2,2277.0,3,1506.0,2,232,06 - Lost/Others (Hilang/Lainnya)
17932,29,3,1331.57,2783.0,4,2807.0,4,3015.0,4,444,02 - Loyal Customers (Setia)
17934,52,2,704.25,2148.0,3,2278.0,3,2239.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17935,138,2,145.79,1110.0,2,2279.0,3,376.0,1,231,06 - Lost/Others (Hilang/Lainnya)
17936,5,1,389.84,3956.0,5,1389.0,2,1455.0,2,522,03 - New/Promising (Baru/Menjanjikan)
17937,9,7,4301.22,3753.0,5,3777.0,5,4001.0,5,555,01 - Champions (Terbaik)
17939,160,1,99.14,980.0,2,1390.0,2,154.0,1,221,05 - At Risk (Berisiko Hilang)
17940,49,10,4106.4400000000005,2222.0,3,3996.0,5,3981.0,5,355,02 - Loyal Customers (Setia)
17941,131,1,304.56,1153.0,2,1391.0,2,1066.0,2,222,04 - Need Attention (Butuh Perhatian)
17942,8,1,77.50000000000001,3827.0,5,1392.0,2,97.0,1,521,06 - Lost/Others (Hilang/Lainnya)
17946,233,2,149.57999999999998,599.0,1,2280.0,3,393.0,1,131,06 - Lost/Others (Hilang/Lainnya)
17947,37,1,176.68,2496.0,3,1393.0,2,540.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17948,147,1,358.56000000000006,1064.0,2,1394.0,2,1332.0,2,222,04 - Need Attention (Butuh Perhatian)
17949,1,45,58510.48,4337.0,5,4318.0,5,4323.0,5,555,01 - Champions (Terbaik)
17950,72,3,482.2,1734.0,2,2808.0,4,1712.0,2,242,06 - Lost/Others (Hilang/Lainnya)
17951,40,3,1008.5400000000001,2418.0,3,2809.0,4,2681.0,4,344,02 - Loyal Customers (Setia)
17954,5,12,2332.72,3957.0,5,4095.0,5,3582.0,5,555,01 - Champions (Terbaik)
17955,199,4,557.3,756.0,1,3214.0,4,1888.0,3,143,06 - Lost/Others (Hilang/Lainnya)
17956,249,1,12.75,505.0,1,1395.0,2,4.0,1,121,05 - At Risk (Berisiko Hilang)
17957,66,1,111.68,1836.0,3,1396.0,2,213.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17958,117,1,508.4599999999999,1242.0,2,1397.0,2,1781.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17960,171,1,73.78,923.0,2,1398.0,2,79.0,1,221,05 - At Risk (Berisiko Hilang)
17961,21,39,1296.44,3123.0,4,4315.0,5,2978.0,4,454,02 - Loyal Customers (Setia)
17962,142,1,102.83,1088.0,2,1399.0,2,172.0,1,221,05 - At Risk (Berisiko Hilang)
17964,32,2,471.7,2641.0,4,2281.0,3,1690.0,2,432,06 - Lost/Others (Hilang/Lainnya)
17965,38,14,2622.57,2469.0,3,4146.0,5,3678.0,5,355,02 - Loyal Customers (Setia)
17966,38,5,1098.43,2470.0,3,3456.0,4,2796.0,4,344,02 - Loyal Customers (Setia)
17967,372,1,123.07,38.0,1,1400.0,2,280.0,1,121,05 - At Risk (Berisiko Hilang)
17968,374,1,277.35,6.0,1,1401.0,2,958.0,2,122,05 - At Risk (Berisiko Hilang)
17969,166,2,228.2,950.0,2,2282.0,3,781.0,1,231,06 - Lost/Others (Hilang/Lainnya)
17970,211,1,582.59,704.0,1,1402.0,2,1942.0,3,123,06 - Lost/Others (Hilang/Lainnya)
17972,242,1,136.04,543.0,1,1403.0,2,335.0,1,121,05 - At Risk (Berisiko Hilang)
17973,52,1,337.04,2149.0,3,1404.0,2,1244.0,2,322,04 - Need Attention (Butuh Perhatian)
17974,25,3,740.79,2921.0,4,2810.0,4,2305.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17975,15,13,4488.81,3449.0,4,4128.0,5,4024.0,5,455,01 - Champions (Terbaik)
17976,372,1,353.19,39.0,1,1405.0,2,1305.0,2,122,05 - At Risk (Berisiko Hilang)
17977,29,1,288.14,2784.0,4,1406.0,2,991.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17978,365,1,300.91999999999996,77.0,1,1407.0,2,1043.0,2,122,05 - At Risk (Berisiko Hilang)
17979,36,4,757.71,2531.0,3,3215.0,4,2333.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17980,166,3,811.45,951.0,2,2811.0,4,2425.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17984,145,1,152.68,1072.0,2,1408.0,2,411.0,1,221,05 - At Risk (Berisiko Hilang)
17985,22,1,634.95,3092.0,4,1409.0,2,2078.0,3,423,06 - Lost/Others (Hilang/Lainnya)
17986,56,1,20.8,2061.0,3,1410.0,2,11.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17987,185,1,198.57,842.0,1,1411.0,2,643.0,1,121,05 - At Risk (Berisiko Hilang)
17988,12,7,201.12,3537.0,5,3778.0,5,654.0,1,551,06 - Lost/Others (Hilang/Lainnya)
17990,237,3,630.84,572.0,1,2812.0,4,2069.0,3,143,06 - Lost/Others (Hilang/Lainnya)
17991,225,2,93.35,626.0,1,2283.0,3,135.0,1,131,06 - Lost/Others (Hilang/Lainnya)
17994,122,4,678.49,1215.0,2,3216.0,4,2182.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17995,282,1,76.1,339.0,1,1412.0,2,86.0,1,121,05 - At Risk (Berisiko Hilang)
17997,74,8,1970.6699999999998,1691.0,2,3877.0,5,3425.0,4,254,06 - Lost/Others (Hilang/Lainnya)
17999,37,2,382.06,2497.0,3,2284.0,3,1414.0,2,332,06 - Lost/Others (Hilang/Lainnya)
18001,12,2,417.23,3538.0,5,2285.0,3,1543.0,2,532,06 - Lost/Others (Hilang/Lainnya)
18004,362,1,169.47,87.0,1,1413.0,2,505.0,1,121,05 - At Risk (Berisiko Hilang)
18005,4,2,249.72,4065.0,5,2286.0,3,864.0,1,531,06 - Lost/Others (Hilang/Lainnya)
18006,23,1,444.68,3029.0,4,1414.0,2,1619.0,2,422,03 - New/Promising (Baru/Menjanjikan)
18008,70,9,2116.19,1778.0,3,3947.0,5,3501.0,5,355,02 - Loyal Customers (Setia)
18009,235,1,257.34,586.0,1,1415.0,2,898.0,2,122,05 - At Risk (Berisiko Hilang)
18010,257,1,174.8,470.0,1,1416.0,2,533.0,1,121,05 - At Risk (Berisiko Hilang)
18011,373,1,102.78999999999999,26.0,1,1417.0,2,171.0,1,121,05 - At Risk (Berisiko Hilang)
18013,155,2,187.29,1022.0,2,2287.0,3,589.0,1,231,06 - Lost/Others (Hilang/Lainnya)
18014,28,1,166.42,2811.0,4,1418.0,2,488.0,1,421,06 - Lost/Others (Hilang/Lainnya)
18015,4,1,120.03,4066.0,5,1419.0,2,265.0,1,521,06 - Lost/Others (Hilang/Lainnya)
18016,32,5,1483.56,2642.0,4,3457.0,4,3131.0,4,444,02 - Loyal Customers (Setia)
18017,81,3,523.0,1564.0,2,2813.0,4,1814.0,3,243,06 - Lost/Others (Hilang/Lainnya)
18018,108,2,122.14,1309.0,2,2288.0,3,272.0,1,231,06 - Lost/Others (Hilang/Lainnya)
18019,52,1,38.45,2150.0,3,1420.0,2,26.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18022,36,1,668.11,2532.0,3,1421.0,2,2157.0,3,323,06 - Lost/Others (Hilang/Lainnya)
18024,153,2,389.78,1029.0,2,2289.0,3,1454.0,2,232,06 - Lost/Others (Hilang/Lainnya)
18027,99,1,115.31,1378.0,2,1422.0,2,243.0,1,221,05 - At Risk (Berisiko Hilang)
18030,4,2,230.64999999999998,4067.0,5,2290.0,3,796.0,1,531,06 - Lost/Others (Hilang/Lainnya)
18032,334,1,73.5,137.0,1,1423.0,2,78.0,1,121,05 - At Risk (Berisiko Hilang)
18033,65,1,97.97,1862.0,3,1424.0,2,150.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18034,22,2,422.88,3093.0,4,2291.0,3,1560.0,2,432,06 - Lost/Others (Hilang/Lainnya)
18035,36,3,730.4,2533.0,3,2814.0,4,2289.0,3,343,06 - Lost/Others (Hilang/Lainnya)
18036,32,3,405.62,2643.0,4,2815.0,4,1498.0,2,442,06 - Lost/Others (Hilang/Lainnya)
18037,154,6,70.02,1027.0,2,3627.0,5,69.0,1,251,06 - Lost/Others (Hilang/Lainnya)
18040,19,2,357.20000000000005,3211.0,4,2292.0,3,1325.0,2,432,06 - Lost/Others (Hilang/Lainnya)
18041,12,21,4183.39,3539.0,5,4254.0,5,3991.0,5,555,01 - Champions (Terbaik)
18042,54,1,165.04999999999998,2090.0,3,1425.0,2,482.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18043,25,3,559.51,2922.0,4,2816.0,4,1895.0,3,443,06 - Lost/Others (Hilang/Lainnya)
18044,4,10,2088.6,4068.0,5,3997.0,5,3483.0,5,555,01 - Champions (Terbaik)
18045,45,1,189.4,2302.0,3,1426.0,2,596.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18048,203,2,172.29000000000002,734.0,1,2293.0,3,520.0,1,131,06 - Lost/Others (Hilang/Lainnya)
18050,359,1,74.4,99.0,1,1427.0,2,81.0,1,121,05 - At Risk (Berisiko Hilang)
18053,71,1,300.02,1769.0,3,1428.0,2,1036.0,2,322,04 - Need Attention (Butuh Perhatian)
18055,7,10,6784.1900000000005,3872.0,5,3998.0,5,4164.0,5,555,01 - Champions (Terbaik)
18056,288,1,363.65,313.0,1,1429.0,2,1347.0,2,122,05 - At Risk (Berisiko Hilang)
18058,10,1,170.16,3688.0,5,1430.0,2,510.0,1,521,06 - Lost/Others (Hilang/Lainnya)
18059,23,3,306.46,3030.0,4,2817.0,4,1077.0,2,442,06 - Lost/Others (Hilang/Lainnya)
18061,22,10,2119.41,3094.0,4,3999.0,5,3502.0,5,455,01 - Champions (Terbaik)
18062,173,3,720.52,911.0,2,2818.0,4,2275.0,3,243,06 - Lost/Others (Hilang/Lainnya)
18064,133,2,814.0,1144.0,2,2294.0,3,2430.0,3,233,04 - Need Attention (Butuh Perhatian)
18065,6,14,2392.83,3896.0,5,4147.0,5,3605.0,5,555,01 - Champions (Terbaik)
18066,75,1,318.0,1663.0,2,1431.0,2,1153.0,2,222,04 - Need Attention (Butuh Perhatian)
18067,40,1,396.33,2419.0,3,1432.0,2,1469.0,2,322,04 - Need Attention (Butuh Perhatian)
18068,289,1,101.69999999999999,303.0,1,1433.0,2,166.0,1,121,05 - At Risk (Berisiko Hilang)
18069,26,5,2036.67,2870.0,4,3458.0,4,3455.0,4,444,02 - Loyal Customers (Setia)
18071,258,2,453.0,463.0,1,2295.0,3,1639.0,2,132,06 - Lost/Others (Hilang/Lainnya)
18072,186,1,247.44,830.0,1,1434.0,2,856.0,1,121,05 - At Risk (Berisiko Hilang)
18073,114,12,3877.5200000000004,1265.0,2,4096.0,5,3948.0,5,255,06 - Lost/Others (Hilang/Lainnya)
18074,374,1,489.6,7.0,1,1435.0,2,1735.0,2,122,05 - At Risk (Berisiko Hilang)
18075,23,10,2611.75,3031.0,4,4000.0,5,3670.0,5,455,01 - Champions (Terbaik)
18077,8,11,2633.0099999999998,3828.0,5,4051.0,5,3681.0,5,555,01 - Champions (Terbaik)
18078,217,2,336.13,664.0,1,2296.0,3,1238.0,2,132,06 - Lost/Others (Hilang/Lainnya)
18079,45,4,3651.97,2303.0,3,3217.0,4,3907.0,5,345,06 - Lost/Others (Hilang/Lainnya)
18080,19,2,1231.5,3212.0,4,2297.0,3,2918.0,4,434,02 - Loyal Customers (Setia)
18081,36,3,343.45,2534.0,3,2819.0,4,1264.0,2,342,06 - Lost/Others (Hilang/Lainnya)
18082,26,1,703.37,2871.0,4,1436.0,2,2236.0,3,423,06 - Lost/Others (Hilang/Lainnya)
18084,16,1,90.47999999999999,3397.0,4,1437.0,2,125.0,1,421,06 - Lost/Others (Hilang/Lainnya)
18085,330,2,689.95,154.0,1,2298.0,3,2206.0,3,133,05 - At Risk (Berisiko Hilang)
18086,274,1,101.34,381.0,1,1438.0,2,162.0,1,121,05 - At Risk (Berisiko Hilang)
18087,98,2,4055.7199999999993,1381.0,2,2299.0,3,3974.0,5,235,06 - Lost/Others (Hilang/Lainnya)
18088,61,1,167.67000000000002,1940.0,3,1439.0,2,493.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18092,2,11,9068.26,4242.0,5,4052.0,5,4223.0,5,555,01 - Champions (Terbaik)
18093,93,4,2106.52,1431.0,2,3218.0,4,3497.0,5,245,06 - Lost/Others (Hilang/Lainnya)
18094,82,7,3017.3,1549.0,2,3779.0,5,3786.0,5,255,06 - Lost/Others (Hilang/Lainnya)
18095,313,2,580.0500000000001,210.0,1,2300.0,3,1940.0,3,133,05 - At Risk (Berisiko Hilang)
18096,12,3,911.15,3540.0,5,2820.0,4,2558.0,3,543,02 - Loyal Customers (Setia)
18097,8,6,2697.8,3829.0,5,3628.0,5,3701.0,5,555,01 - Champions (Terbaik)
18099,127,1,168.31,1192.0,2,1440.0,2,500.0,1,221,05 - At Risk (Berisiko Hilang)
18101,11,2,223.65,3615.0,5,2301.0,3,759.0,1,531,06 - Lost/Others (Hilang/Lainnya)
18102,1,60,259657.3,4338.0,5,4328.0,5,4337.0,5,555,01 - Champions (Terbaik)
18104,37,1,754.64,2498.0,3,1441.0,2,2329.0,3,323,06 - Lost/Others (Hilang/Lainnya)
18105,38,1,113.48000000000002,2471.0,3,1442.0,2,228.0,1,321,06 - Lost/Others (Hilang/Lainnya)
18106,330,1,430.7,155.0,1,1443.0,2,1589.0,2,122,05 - At Risk (Berisiko Hilang)
18108,254,1,271.0,486.0,1,1444.0,2,939.0,2,122,05 - At Risk (Berisiko Hilang)
18109,2,26,8052.97,4243.0,5,4281.0,5,4203.0,5,555,01 - Champions (Terbaik)
18110,20,1,236.3,3150.0,4,1445.0,2,815.0,1,421,06 - Lost/Others (Hilang/Lainnya)
18112,12,2,352.69,3541.0,5,2302.0,3,1303.0,2,532,06 - Lost/Others (Hilang/Lainnya)
18113,369,1,76.32000000000001,48.0,1,1446.0,2,90.0,1,121,05 - At Risk (Berisiko Hilang)
18114,290,1,220.1,300.0,1,1447.0,2,747.0,1,121,05 - At Risk (Berisiko Hilang)
